sensorId,time,lapId,units,sensorValue,session
windSpeedBack,16:10:38.206,9,degreeCel,159.972,R1
windSpeedBack,16:10:38.237,9,degreeCel,159.591,R1
windSpeedFront,16:10:38.253,9,degreeCel,159.5881,R1
windSpeedBack,16:10:38.257,9,degreeCel,159.2376,R1
windSpeedFront,16:10:38.283,9,degreeCel,159.1962,R1
windSpeedFront,16:10:38.287,9,degreeCel,159.1447,R1
windSpeedFront,16:10:38.299,9,degreeCel,159.117,R1
windSpeedBack,16:10:38.345,9,degreeCel,159.9397,R1
windSpeedFront,16:10:38.395,9,degreeCel,160.0373,R1
windSpeedBack,16:10:38.398,9,degreeCel,159.1055,R1
windSpeedFront,16:10:38.407,9,degreeCel,159.9144,R1
windSpeedFront,16:10:38.412,9,degreeCel,159.1776,R1
windSpeedFront,16:10:38.431,9,degreeCel,160.0376,R1
windSpeedBack,16:10:38.440,9,degreeCel,159.3175,R1
windSpeedFront,16:10:38.491,9,degreeCel,159.188,R1
windSpeedFront,16:10:38.496,9,degreeCel,159.7254,R1
windSpeedBack,16:10:38.513,9,degreeCel,159.3621,R1
windSpeedBack,16:10:38.586,9,degreeCel,159.94,R1
windSpeedFront,16:10:38.686,9,degreeCel,159.4343,R1
windSpeedBack,16:10:38.707,9,degreeCel,159.109,R1
windSpeedBack,16:10:38.783,9,degreeCel,159.1239,R1
windSpeedBack,16:10:38.807,9,degreeCel,159.1822,R1
windSpeedBack,16:10:38.854,9,degreeCel,159.1335,R1
windSpeedFront,16:10:38.861,9,degreeCel,159.2179,R1
windSpeedBack,16:10:38.873,9,degreeCel,160.0687,R1
windSpeedFront,16:10:38.881,9,degreeCel,159.2419,R1
windSpeedFront,16:10:38.886,9,degreeCel,159.4618,R1
windSpeedFront,16:10:38.997,9,degreeCel,159.4695,R1
windSpeedBack,16:10:39.011,9,degreeCel,159.9468,R1
windSpeedBack,16:10:39.015,9,degreeCel,159.8501,R1
windSpeedFront,16:10:39.069,9,degreeCel,159.8313,R1
windSpeedFront,16:10:39.108,9,degreeCel,159.2229,R1
windSpeedBack,16:10:39.138,9,degreeCel,159.3256,R1
windSpeedBack,16:10:39.139,9,degreeCel,159.8248,R1
windSpeedFront,16:10:39.144,9,degreeCel,159.6414,R1
windSpeedBack,16:10:39.150,9,degreeCel,159.1681,R1
windSpeedBack,16:10:39.155,9,degreeCel,159.2801,R1
windSpeedBack,16:10:39.177,9,degreeCel,159.4343,R1
windSpeedBack,16:10:39.207,9,degreeCel,159.1288,R1
windSpeedFront,16:10:39.220,9,degreeCel,160.0006,R1
windSpeedBack,16:10:39.273,9,degreeCel,159.4983,R1
windSpeedBack,16:10:39.298,9,degreeCel,160.072,R1
windSpeedFront,16:10:39.320,9,degreeCel,160.0255,R1
windSpeedBack,16:10:39.337,9,degreeCel,160.0754,R1
windSpeedFront,16:10:39.352,9,degreeCel,159.1547,R1
windSpeedFront,16:10:39.369,9,degreeCel,159.3296,R1
windSpeedFront,16:10:39.423,9,degreeCel,159.7505,R1
windSpeedBack,16:10:39.430,9,degreeCel,159.2248,R1
windSpeedBack,16:10:39.452,9,degreeCel,159.7868,R1
windSpeedFront,16:10:39.455,9,degreeCel,159.2866,R1
windSpeedFront,16:10:39.508,9,degreeCel,159.6844,R1
windSpeedFront,16:10:39.530,9,degreeCel,159.1096,R1
windSpeedFront,16:10:39.550,9,degreeCel,160.0562,R1
windSpeedBack,16:10:39.566,9,degreeCel,159.4102,R1
windSpeedFront,16:10:39.587,9,degreeCel,159.9187,R1
windSpeedBack,16:10:39.645,9,degreeCel,159.9199,R1
windSpeedFront,16:10:39.662,9,degreeCel,160.0641,R1
windSpeedFront,16:10:39.672,9,degreeCel,159.2897,R1
windSpeedFront,16:10:39.686,9,degreeCel,159.7039,R1
windSpeedFront,16:10:39.700,9,degreeCel,159.506,R1
windSpeedBack,16:10:39.709,9,degreeCel,159.7364,R1
windSpeedBack,16:10:39.713,9,degreeCel,159.3869,R1
windSpeedBack,16:10:39.750,9,degreeCel,159.1017,R1
windSpeedFront,16:10:39.751,9,degreeCel,159.6682,R1
windSpeedFront,16:10:39.768,9,degreeCel,160.097,R1
windSpeedFront,16:10:39.790,9,degreeCel,159.2249,R1
windSpeedBack,16:10:39.812,9,degreeCel,159.8092,R1
windSpeedBack,16:10:39.850,9,degreeCel,159.1953,R1
windSpeedFront,16:10:39.932,9,degreeCel,159.3278,R1
windSpeedFront,16:10:39.935,9,degreeCel,159.9647,R1
windSpeedFront,16:10:39.941,9,degreeCel,160.0604,R1
windSpeedBack,16:10:39.983,9,degreeCel,159.6593,R1
windSpeedFront,16:10:40.026,9,degreeCel,159.1033,R1
windSpeedFront,16:10:40.064,9,degreeCel,159.1114,R1
windSpeedBack,16:10:40.067,9,degreeCel,159.6839,R1
windSpeedBack,16:10:40.075,9,degreeCel,159.6717,R1
windSpeedFront,16:10:40.082,9,degreeCel,159.2941,R1
windSpeedFront,16:10:40.109,9,degreeCel,160.0257,R1
windSpeedBack,16:10:40.126,9,degreeCel,159.9907,R1
windSpeedFront,16:10:40.128,9,degreeCel,159.994,R1
windSpeedBack,16:10:40.131,9,degreeCel,159.6724,R1
windSpeedBack,16:10:40.137,9,degreeCel,160.1,R1
windSpeedBack,16:10:40.151,9,degreeCel,159.8534,R1
windSpeedBack,16:10:40.186,9,degreeCel,159.5503,R1
windSpeedFront,16:10:40.196,9,degreeCel,159.6536,R1
windSpeedFront,16:10:40.243,10,degreeCel,159.1585,R1
windSpeedBack,16:10:40.307,10,degreeCel,159.1272,R1
windSpeedFront,16:10:40.326,10,degreeCel,159.2084,R1
windSpeedFront,16:10:40.361,10,degreeCel,159.778,R1
windSpeedFront,16:10:40.383,10,degreeCel,159.7195,R1
windSpeedFront,16:10:40.406,10,degreeCel,159.4604,R1
windSpeedFront,16:10:40.408,10,degreeCel,159.911,R1
windSpeedBack,16:10:40.425,10,degreeCel,159.3525,R1
windSpeedBack,16:10:40.443,10,degreeCel,159.1401,R1
windSpeedFront,16:10:40.456,10,degreeCel,159.6937,R1
windSpeedBack,16:10:40.478,10,degreeCel,159.5394,R1
windSpeedFront,16:10:40.486,10,degreeCel,160.0677,R1
windSpeedBack,16:10:40.504,10,degreeCel,159.6059,R1
windSpeedFront,16:10:40.514,10,degreeCel,159.683,R1
windSpeedFront,16:10:40.541,10,degreeCel,159.6214,R1
windSpeedBack,16:10:40.547,10,degreeCel,159.1191,R1
windSpeedFront,16:10:40.547,10,degreeCel,160.0143,R1
windSpeedFront,16:10:40.568,10,degreeCel,159.8694,R1
windSpeedBack,16:10:40.587,10,degreeCel,159.3828,R1
windSpeedFront,16:10:40.648,10,degreeCel,159.9035,R1
windSpeedFront,16:10:40.653,10,degreeCel,160.0225,R1
windSpeedFront,16:10:40.676,10,degreeCel,159.5683,R1
windSpeedFront,16:10:40.678,10,degreeCel,159.1663,R1
windSpeedFront,16:10:40.740,10,degreeCel,159.6408,R1
windSpeedBack,16:10:40.746,10,degreeCel,159.3143,R1
windSpeedBack,16:10:40.755,10,degreeCel,159.3157,R1
windSpeedBack,16:10:40.779,10,degreeCel,159.8103,R1
windSpeedBack,16:10:40.795,10,degreeCel,159.177,R1
windSpeedBack,16:10:40.811,10,degreeCel,159.9649,R1
windSpeedFront,16:10:40.831,10,degreeCel,160.0999,R1
windSpeedFront,16:10:40.832,10,degreeCel,159.4008,R1
windSpeedFront,16:10:40.865,10,degreeCel,160.0837,R1
windSpeedFront,16:10:40.910,10,degreeCel,159.6709,R1
windSpeedFront,16:10:40.922,10,degreeCel,159.2952,R1
windSpeedBack,16:10:40.946,10,degreeCel,159.6509,R1
windSpeedBack,16:10:41.031,10,degreeCel,159.2787,R1
windSpeedBack,16:10:41.052,10,degreeCel,159.4949,R1
windSpeedBack,16:10:41.060,10,degreeCel,159.6525,R1
windSpeedFront,16:10:41.067,10,degreeCel,159.1005,R1
windSpeedBack,16:10:41.084,10,degreeCel,159.1206,R1
windSpeedFront,16:10:41.088,10,degreeCel,159.5806,R1
windSpeedBack,16:10:41.126,10,degreeCel,159.7247,R1
windSpeedFront,16:10:41.239,10,degreeCel,160.0197,R1
windSpeedBack,16:10:41.246,10,degreeCel,159.49,R1
windSpeedFront,16:10:41.274,10,degreeCel,159.6713,R1
windSpeedFront,16:10:41.291,10,degreeCel,159.846,R1
windSpeedFront,16:10:41.312,10,degreeCel,159.3418,R1
windSpeedBack,16:10:41.329,10,degreeCel,159.3664,R1
windSpeedFront,16:10:41.333,10,degreeCel,159.3024,R1
windSpeedBack,16:10:41.352,10,degreeCel,159.8288,R1
windSpeedBack,16:10:41.387,10,degreeCel,159.7584,R1
windSpeedFront,16:10:41.392,10,degreeCel,159.566,R1
windSpeedBack,16:10:41.411,10,degreeCel,160.0369,R1
windSpeedFront,16:10:41.473,10,degreeCel,159.3096,R1
windSpeedBack,16:10:41.475,10,degreeCel,159.6354,R1
windSpeedBack,16:10:41.496,10,degreeCel,159.8666,R1
windSpeedFront,16:10:41.527,10,degreeCel,159.5951,R1
windSpeedBack,16:10:41.529,10,degreeCel,160.0704,R1
windSpeedBack,16:10:41.560,10,degreeCel,160.0819,R1
windSpeedBack,16:10:41.562,10,degreeCel,159.2873,R1
windSpeedBack,16:10:41.570,10,degreeCel,160.0622,R1
windSpeedFront,16:10:41.608,10,degreeCel,159.8176,R1
windSpeedFront,16:10:41.642,10,degreeCel,160.0701,R1
windSpeedBack,16:10:41.653,10,degreeCel,159.5879,R1
windSpeedBack,16:10:41.669,10,degreeCel,159.2338,R1
windSpeedBack,16:10:41.671,10,degreeCel,159.1628,R1
windSpeedBack,16:10:41.678,10,degreeCel,160.0765,R1
windSpeedFront,16:10:41.701,10,degreeCel,159.6243,R1
windSpeedFront,16:10:41.730,10,degreeCel,159.101,R1
windSpeedFront,16:10:41.733,10,degreeCel,159.2569,R1
windSpeedFront,16:10:41.774,10,degreeCel,159.4119,R1
windSpeedBack,16:10:41.779,10,degreeCel,159.1717,R1
windSpeedBack,16:10:41.804,10,degreeCel,159.2776,R1
windSpeedFront,16:10:41.829,10,degreeCel,159.4561,R1
windSpeedBack,16:10:41.847,10,degreeCel,159.4168,R1
windSpeedBack,16:10:41.937,10,degreeCel,159.5012,R1
windSpeedFront,16:10:41.949,10,degreeCel,159.31,R1
windSpeedFront,16:10:41.970,10,degreeCel,159.2124,R1
windSpeedFront,16:10:42.008,10,degreeCel,159.5717,R1
windSpeedBack,16:10:42.057,10,degreeCel,160.0706,R1
windSpeedBack,16:10:42.069,10,degreeCel,159.3578,R1
windSpeedBack,16:10:42.102,10,degreeCel,160.0998,R1
windSpeedFront,16:10:42.105,10,degreeCel,160.0974,R1
windSpeedBack,16:10:42.125,10,degreeCel,159.4106,R1
windSpeedBack,16:10:42.164,10,degreeCel,159.7085,R1
windSpeedFront,16:10:42.194,10,degreeCel,159.5649,R1
windSpeedBack,16:10:42.209,10,degreeCel,159.7494,R1
windSpeedBack,16:10:42.246,10,degreeCel,159.1196,R1
windSpeedFront,16:10:42.289,10,degreeCel,159.4829,R1
windSpeedFront,16:10:42.289,10,degreeCel,159.8686,R1
windSpeedFront,16:10:42.293,10,degreeCel,159.9147,R1
windSpeedBack,16:10:42.303,10,degreeCel,159.7887,R1
windSpeedBack,16:10:42.347,10,degreeCel,159.198,R1
windSpeedFront,16:10:42.388,10,degreeCel,159.3238,R1
windSpeedBack,16:10:42.422,10,degreeCel,159.2099,R1
windSpeedBack,16:10:42.506,10,degreeCel,159.6463,R1
windSpeedBack,16:10:42.552,10,degreeCel,160.099,R1
windSpeedFront,16:10:42.592,10,degreeCel,159.2003,R1
windSpeedFront,16:10:42.594,10,degreeCel,159.9214,R1
windSpeedFront,16:10:42.604,10,degreeCel,159.248,R1
windSpeedFront,16:10:42.628,10,degreeCel,159.4264,R1
windSpeedFront,16:10:42.671,10,degreeCel,159.7981,R1
windSpeedFront,16:10:42.721,10,degreeCel,159.5045,R1
windSpeedFront,16:10:42.734,10,degreeCel,159.5022,R1
windSpeedFront,16:10:42.737,10,degreeCel,159.8856,R1
windSpeedBack,16:10:42.744,10,degreeCel,159.8458,R1
windSpeedFront,16:10:42.756,10,degreeCel,160.0368,R1
windSpeedFront,16:10:42.789,10,degreeCel,159.3138,R1
windSpeedBack,16:10:42.791,10,degreeCel,159.6037,R1
windSpeedFront,16:10:42.819,10,degreeCel,159.1249,R1
windSpeedBack,16:10:42.861,10,degreeCel,159.2118,R1
windSpeedFront,16:10:42.881,10,degreeCel,159.9477,R1
windSpeedFront,16:10:42.907,10,degreeCel,159.7703,R1
windSpeedFront,16:10:42.920,10,degreeCel,159.8005,R1
windSpeedBack,16:10:42.947,10,degreeCel,159.8372,R1
windSpeedBack,16:10:42.954,10,degreeCel,159.6156,R1
windSpeedBack,16:10:43.017,10,degreeCel,159.2723,R1
windSpeedBack,16:10:43.018,10,degreeCel,159.5836,R1
windSpeedBack,16:10:43.034,10,degreeCel,159.8367,R1
windSpeedBack,16:10:43.039,10,degreeCel,159.2453,R1
windSpeedFront,16:10:43.103,10,degreeCel,159.3711,R1
windSpeedFront,16:10:43.115,10,degreeCel,159.898,R1
windSpeedFront,16:10:43.116,10,degreeCel,159.4375,R1
windSpeedFront,16:10:43.129,10,degreeCel,159.9999,R1
windSpeedBack,16:10:43.140,10,degreeCel,159.3461,R1
windSpeedFront,16:10:43.199,10,degreeCel,159.3187,R1
windSpeedBack,16:10:43.246,10,degreeCel,159.1071,R1
windSpeedBack,16:10:43.264,10,degreeCel,159.1611,R1
windSpeedBack,16:10:43.284,10,degreeCel,160.0793,R1
windSpeedBack,16:10:43.318,10,degreeCel,159.9326,R1
windSpeedFront,16:10:43.352,10,degreeCel,160.0085,R1
windSpeedFront,16:10:43.361,10,degreeCel,160.0286,R1
windSpeedFront,16:10:43.372,10,degreeCel,160.0718,R1
windSpeedFront,16:10:43.407,10,degreeCel,160.0998,R1
windSpeedFront,16:10:43.445,10,degreeCel,160.0403,R1
windSpeedFront,16:10:43.544,10,degreeCel,159.2401,R1
windSpeedBack,16:10:43.554,10,degreeCel,159.2558,R1
windSpeedBack,16:10:43.554,10,degreeCel,159.1317,R1
windSpeedBack,16:10:43.567,10,degreeCel,159.3846,R1
windSpeedBack,16:10:43.575,10,degreeCel,159.8515,R1
windSpeedBack,16:10:43.632,10,degreeCel,159.1552,R1
windSpeedBack,16:10:43.633,10,degreeCel,159.5019,R1
windSpeedBack,16:10:43.676,10,degreeCel,159.1479,R1
windSpeedFront,16:10:43.682,10,degreeCel,159.7212,R1
windSpeedBack,16:10:43.707,10,degreeCel,159.1291,R1
windSpeedBack,16:10:43.713,10,degreeCel,159.1296,R1
windSpeedBack,16:10:43.747,10,degreeCel,159.7338,R1
windSpeedFront,16:10:43.767,10,degreeCel,159.322,R1
windSpeedFront,16:10:43.791,10,degreeCel,159.3253,R1
windSpeedBack,16:10:43.869,10,degreeCel,159.3342,R1
windSpeedFront,16:10:43.888,10,degreeCel,160.0691,R1
windSpeedBack,16:10:43.895,10,degreeCel,159.1318,R1
windSpeedBack,16:10:43.913,10,degreeCel,159.6885,R1
windSpeedBack,16:10:43.934,10,degreeCel,159.8796,R1
windSpeedBack,16:10:43.934,10,degreeCel,159.9927,R1
windSpeedBack,16:10:43.945,10,degreeCel,160.0714,R1
windSpeedFront,16:10:43.955,10,degreeCel,160.0744,R1
windSpeedBack,16:10:43.975,10,degreeCel,159.1305,R1
windSpeedFront,16:10:43.991,10,degreeCel,159.9823,R1
windSpeedBack,16:10:44.057,10,degreeCel,159.8149,R1
windSpeedBack,16:10:44.060,10,degreeCel,159.116,R1
windSpeedFront,16:10:44.074,10,degreeCel,159.9134,R1
windSpeedBack,16:10:44.092,10,degreeCel,160.0675,R1
windSpeedBack,16:10:44.096,10,degreeCel,159.8956,R1
windSpeedFront,16:10:44.101,10,degreeCel,159.8801,R1
windSpeedBack,16:10:44.138,10,degreeCel,159.4931,R1
windSpeedBack,16:10:44.163,10,degreeCel,159.311,R1
windSpeedFront,16:10:44.169,10,degreeCel,159.757,R1
windSpeedFront,16:10:44.291,10,degreeCel,159.7673,R1
windSpeedBack,16:10:44.314,10,degreeCel,159.2745,R1
windSpeedBack,16:10:44.331,10,degreeCel,159.1865,R1
windSpeedFront,16:10:44.345,10,degreeCel,159.6646,R1
windSpeedBack,16:10:44.372,10,degreeCel,159.4622,R1
windSpeedBack,16:10:44.378,10,degreeCel,159.1044,R1
windSpeedBack,16:10:44.394,10,degreeCel,159.2474,R1
windSpeedFront,16:10:44.426,10,degreeCel,159.9251,R1
windSpeedFront,16:10:44.439,10,degreeCel,160.0994,R1
windSpeedBack,16:10:44.444,10,degreeCel,159.1571,R1
windSpeedBack,16:10:44.447,10,degreeCel,159.3495,R1
windSpeedBack,16:10:44.481,10,degreeCel,159.7669,R1
windSpeedBack,16:10:44.491,10,degreeCel,160.0597,R1
windSpeedBack,16:10:44.519,10,degreeCel,159.5984,R1
windSpeedFront,16:10:44.560,10,degreeCel,160.0603,R1
windSpeedFront,16:10:44.580,10,degreeCel,159.108,R1
windSpeedFront,16:10:44.593,10,degreeCel,159.4548,R1
windSpeedBack,16:10:44.597,10,degreeCel,159.3072,R1
windSpeedFront,16:10:44.629,10,degreeCel,159.1911,R1
windSpeedBack,16:10:44.639,10,degreeCel,159.8556,R1
windSpeedBack,16:10:44.641,10,degreeCel,159.1097,R1
windSpeedFront,16:10:44.651,10,degreeCel,159.6417,R1
windSpeedFront,16:10:44.694,10,degreeCel,159.1956,R1
windSpeedFront,16:10:44.821,10,degreeCel,159.15,R1
windSpeedFront,16:10:44.823,10,degreeCel,159.3811,R1
windSpeedFront,16:10:44.832,10,degreeCel,159.575,R1
windSpeedBack,16:10:44.864,10,degreeCel,159.7339,R1
windSpeedBack,16:10:44.927,10,degreeCel,159.3462,R1
windSpeedBack,16:10:44.946,10,degreeCel,159.509,R1
windSpeedFront,16:10:44.955,10,degreeCel,159.5062,R1
windSpeedBack,16:10:44.979,10,degreeCel,160.0551,R1
windSpeedFront,16:10:45.014,10,degreeCel,160.0293,R1
windSpeedBack,16:10:45.071,10,degreeCel,159.9056,R1
windSpeedFront,16:10:45.077,10,degreeCel,159.9373,R1
windSpeedFront,16:10:45.107,10,degreeCel,159.2329,R1
windSpeedFront,16:10:45.141,10,degreeCel,159.9492,R1
windSpeedBack,16:10:45.156,10,degreeCel,159.7002,R1
windSpeedFront,16:10:45.161,10,degreeCel,159.755,R1
windSpeedBack,16:10:45.227,10,degreeCel,159.3627,R1
windSpeedBack,16:10:45.239,10,degreeCel,160.0925,R1
windSpeedBack,16:10:45.253,10,degreeCel,159.37,R1
windSpeedBack,16:10:45.274,10,degreeCel,159.8667,R1
windSpeedFront,16:10:45.277,10,degreeCel,159.4446,R1
windSpeedBack,16:10:45.278,10,degreeCel,159.1433,R1
windSpeedFront,16:10:45.353,10,degreeCel,159.1116,R1
windSpeedFront,16:10:45.377,10,degreeCel,159.359,R1
windSpeedBack,16:10:45.396,10,degreeCel,159.1555,R1
windSpeedFront,16:10:45.403,10,degreeCel,159.1038,R1
windSpeedFront,16:10:45.412,10,degreeCel,159.3045,R1
windSpeedFront,16:10:45.421,10,degreeCel,159.999,R1
windSpeedBack,16:10:45.445,10,degreeCel,159.2189,R1
windSpeedFront,16:10:45.448,10,degreeCel,159.3547,R1
windSpeedBack,16:10:45.491,10,degreeCel,159.12,R1
windSpeedBack,16:10:45.497,10,degreeCel,159.4732,R1
windSpeedFront,16:10:45.516,10,degreeCel,159.2435,R1
windSpeedBack,16:10:45.539,10,degreeCel,159.7175,R1
windSpeedFront,16:10:45.542,10,degreeCel,160.0835,R1
windSpeedFront,16:10:45.570,10,degreeCel,159.7081,R1
windSpeedFront,16:10:45.595,10,degreeCel,159.2392,R1
windSpeedBack,16:10:45.657,10,degreeCel,160.0583,R1
windSpeedBack,16:10:45.688,10,degreeCel,159.1424,R1
windSpeedFront,16:10:45.692,10,degreeCel,159.4249,R1
windSpeedFront,16:10:45.770,10,degreeCel,159.3239,R1
windSpeedBack,16:10:45.775,10,degreeCel,159.104,R1
windSpeedBack,16:10:45.777,10,degreeCel,159.4161,R1
windSpeedFront,16:10:45.784,10,degreeCel,159.1469,R1
windSpeedBack,16:10:45.795,10,degreeCel,159.4615,R1
windSpeedFront,16:10:45.810,10,degreeCel,159.28,R1
windSpeedFront,16:10:45.829,10,degreeCel,159.8979,R1
windSpeedFront,16:10:45.880,10,degreeCel,159.9161,R1
windSpeedBack,16:10:45.888,10,degreeCel,159.1011,R1
windSpeedBack,16:10:45.979,10,degreeCel,159.9378,R1
windSpeedBack,16:10:46.050,10,degreeCel,159.1095,R1
windSpeedFront,16:10:46.054,10,degreeCel,159.1375,R1
windSpeedBack,16:10:46.080,10,degreeCel,159.3839,R1
windSpeedFront,16:10:46.080,10,degreeCel,159.679,R1
windSpeedFront,16:10:46.085,10,degreeCel,159.7512,R1
windSpeedBack,16:10:46.090,10,degreeCel,159.7124,R1
windSpeedFront,16:10:46.115,10,degreeCel,159.8864,R1
windSpeedFront,16:10:46.119,10,degreeCel,159.8122,R1
windSpeedFront,16:10:46.151,10,degreeCel,159.4003,R1
windSpeedFront,16:10:46.221,11,degreeCel,159.6884,R1
windSpeedBack,16:10:46.257,11,degreeCel,159.2999,R1
windSpeedBack,16:10:46.259,11,degreeCel,159.1051,R1
windSpeedBack,16:10:46.279,11,degreeCel,159.3701,R1
windSpeedBack,16:10:46.304,11,degreeCel,159.9322,R1
windSpeedBack,16:10:46.319,11,degreeCel,159.8218,R1
windSpeedFront,16:10:46.342,11,degreeCel,159.7227,R1
windSpeedFront,16:10:46.363,11,degreeCel,159.9689,R1
windSpeedBack,16:10:46.423,11,degreeCel,159.18,R1
windSpeedFront,16:10:46.443,11,degreeCel,159.5082,R1
windSpeedBack,16:10:46.447,11,degreeCel,160.0891,R1
windSpeedBack,16:10:46.532,11,degreeCel,159.2458,R1
windSpeedFront,16:10:46.589,11,degreeCel,159.8201,R1
windSpeedBack,16:10:46.591,11,degreeCel,159.2182,R1
windSpeedFront,16:10:46.620,11,degreeCel,159.1076,R1
windSpeedFront,16:10:46.689,11,degreeCel,160.0594,R1
windSpeedFront,16:10:46.692,11,degreeCel,159.1003,R1
windSpeedBack,16:10:46.695,11,degreeCel,159.4152,R1
windSpeedFront,16:10:46.702,11,degreeCel,159.9684,R1
windSpeedFront,16:10:46.793,11,degreeCel,159.8711,R1
windSpeedBack,16:10:46.844,11,degreeCel,159.1595,R1
windSpeedFront,16:10:46.855,11,degreeCel,159.9775,R1
windSpeedBack,16:10:46.858,11,degreeCel,160.0933,R1
windSpeedFront,16:10:46.872,11,degreeCel,159.7231,R1
windSpeedFront,16:10:46.882,11,degreeCel,159.3985,R1
windSpeedBack,16:10:46.904,11,degreeCel,160.0127,R1
windSpeedBack,16:10:46.908,11,degreeCel,159.1849,R1
windSpeedFront,16:10:46.911,11,degreeCel,159.4171,R1
windSpeedBack,16:10:46.922,11,degreeCel,159.5452,R1
windSpeedFront,16:10:47.026,11,degreeCel,159.6331,R1
windSpeedBack,16:10:47.042,11,degreeCel,159.165,R1
windSpeedBack,16:10:47.047,11,degreeCel,160.0196,R1
windSpeedFront,16:10:47.134,11,degreeCel,159.3013,R1
windSpeedBack,16:10:47.137,11,degreeCel,159.5331,R1
windSpeedBack,16:10:47.146,11,degreeCel,159.9405,R1
windSpeedBack,16:10:47.166,11,degreeCel,159.6157,R1
windSpeedBack,16:10:47.189,11,degreeCel,159.568,R1
windSpeedFront,16:10:47.200,11,degreeCel,159.871,R1
windSpeedFront,16:10:47.200,11,degreeCel,159.1222,R1
windSpeedFront,16:10:47.231,11,degreeCel,159.745,R1
windSpeedBack,16:10:47.271,11,degreeCel,160.0944,R1
windSpeedFront,16:10:47.275,11,degreeCel,159.1278,R1
windSpeedFront,16:10:47.275,11,degreeCel,159.84,R1
windSpeedFront,16:10:47.286,11,degreeCel,159.8041,R1
windSpeedBack,16:10:47.288,11,degreeCel,159.1855,R1
windSpeedBack,16:10:47.290,11,degreeCel,159.5062,R1
windSpeedBack,16:10:47.294,11,degreeCel,160.0062,R1
windSpeedBack,16:10:47.372,11,degreeCel,159.5744,R1
windSpeedFront,16:10:47.406,11,degreeCel,159.7859,R1
windSpeedFront,16:10:47.431,11,degreeCel,159.2089,R1
windSpeedBack,16:10:47.463,11,degreeCel,159.2784,R1
windSpeedBack,16:10:47.515,11,degreeCel,159.1165,R1
windSpeedFront,16:10:47.560,11,degreeCel,160.0936,R1
windSpeedBack,16:10:47.580,11,degreeCel,159.1657,R1
windSpeedFront,16:10:47.582,11,degreeCel,159.1067,R1
windSpeedBack,16:10:47.582,11,degreeCel,160.0512,R1
windSpeedFront,16:10:47.621,11,degreeCel,159.6596,R1
windSpeedFront,16:10:47.626,11,degreeCel,159.2664,R1
windSpeedFront,16:10:47.629,11,degreeCel,159.1409,R1
windSpeedBack,16:10:47.720,11,degreeCel,159.3626,R1
windSpeedBack,16:10:47.722,11,degreeCel,159.3496,R1
windSpeedFront,16:10:47.726,11,degreeCel,159.6061,R1
windSpeedBack,16:10:47.827,11,degreeCel,159.5707,R1
windSpeedBack,16:10:47.831,11,degreeCel,159.3511,R1
windSpeedFront,16:10:47.887,11,degreeCel,159.1665,R1
windSpeedBack,16:10:47.912,11,degreeCel,159.6648,R1
windSpeedBack,16:10:47.923,11,degreeCel,159.603,R1
windSpeedBack,16:10:47.927,11,degreeCel,159.9611,R1
windSpeedFront,16:10:47.930,11,degreeCel,160.0998,R1
windSpeedFront,16:10:47.960,11,degreeCel,159.6851,R1
windSpeedFront,16:10:47.967,11,degreeCel,159.3067,R1
windSpeedBack,16:10:47.968,11,degreeCel,159.9719,R1
windSpeedFront,16:10:47.979,11,degreeCel,160.01,R1
windSpeedBack,16:10:48.003,11,degreeCel,159.7359,R1
windSpeedBack,16:10:48.017,11,degreeCel,160.0994,R1
windSpeedFront,16:10:48.164,11,degreeCel,159.6045,R1
windSpeedBack,16:10:48.180,11,degreeCel,159.5246,R1
windSpeedFront,16:10:48.189,11,degreeCel,159.5935,R1
windSpeedFront,16:10:48.194,11,degreeCel,159.1175,R1
windSpeedFront,16:10:48.251,11,degreeCel,160.0965,R1
windSpeedFront,16:10:48.311,11,degreeCel,160.0402,R1
windSpeedFront,16:10:48.328,11,degreeCel,159.3087,R1
windSpeedBack,16:10:48.344,11,degreeCel,159.9595,R1
windSpeedFront,16:10:48.362,11,degreeCel,159.7854,R1
windSpeedFront,16:10:48.394,11,degreeCel,159.1096,R1
windSpeedFront,16:10:48.399,11,degreeCel,159.1082,R1
windSpeedBack,16:10:48.441,11,degreeCel,160.005,R1
windSpeedBack,16:10:48.450,11,degreeCel,159.7758,R1
windSpeedFront,16:10:48.486,11,degreeCel,159.2305,R1
windSpeedFront,16:10:48.502,11,degreeCel,160.0429,R1
windSpeedBack,16:10:48.526,11,degreeCel,160.0827,R1
windSpeedFront,16:10:48.572,11,degreeCel,159.4298,R1
windSpeedBack,16:10:48.584,11,degreeCel,159.4431,R1
windSpeedFront,16:10:48.593,11,degreeCel,159.7579,R1
windSpeedBack,16:10:48.626,11,degreeCel,159.2447,R1
windSpeedBack,16:10:48.657,11,degreeCel,159.829,R1
windSpeedFront,16:10:48.678,11,degreeCel,159.9756,R1
windSpeedBack,16:10:48.692,11,degreeCel,159.8312,R1
windSpeedFront,16:10:48.703,11,degreeCel,159.7651,R1
windSpeedFront,16:10:48.739,11,degreeCel,160.0141,R1
windSpeedBack,16:10:48.791,11,degreeCel,159.7625,R1
windSpeedFront,16:10:48.815,11,degreeCel,159.163,R1
windSpeedBack,16:10:48.821,11,degreeCel,159.6191,R1
windSpeedFront,16:10:48.846,11,degreeCel,159.8095,R1
